rust_file	parity_claim	c_source	rust_lines	verdict	claim_check	cover_pct	patterns	note	risk	best
src/kernel/trace/trace_events.rs	partial	kernel/trace/trace_events.c	851	PARTIAL	ok	45	P3,P4,P5,P6,P9	Module event registration, enable/disable flags, generated-event payload buffering; 51 unsafe lines indicate C interop pain points.	P9: byte offset constants (TRACE_EVENT_CALL_CLASS_OFFSET=16) are brittle; real kernel uses field names; no filter bytecode interpreter.	P5 partial: AtomicUsize flags + Box<LinuxTraceEventFile> is sound ownership; silent unsafe in offset calculations.
src/kernel/trace/trace_events_filter.rs	complete	kernel/trace/trace_events_filter.c	77	SHELL	ok	20	P2,P3	Filter expression AST + evaluation; no actual event filtering integration.	Silent subset: no predicates in ring buffer push path.	
src/kernel/trace/trace_events_hist.rs	complete	kernel/trace/trace_events_hist.c	54	SHELL	over	15	P1,P2,P3	54 lines, 5 fns, safe		
src/kernel/trace/trace_events_inject.rs	complete	kernel/trace/trace_events_inject.c	47	SHELL	over	15	P1,P2,P3	47 lines, 3 fns, safe		
src/kernel/trace/trace_events_synth.rs	complete	kernel/trace/trace_events_synth.c	64	SHELL	over	15	P1,P2,P3	64 lines, 4 fns, safe		
src/kernel/trace/trace_events_trigger.rs	complete	kernel/trace/trace_events_trigger.c	51	SHELL	over	15	P1,P2,P3	51 lines, 3 fns, safe		
src/kernel/trace/trace_events_user.rs	complete	kernel/trace/trace_events_user.c	48	SHELL	over	15	P1,P2,P3	48 lines, 3 fns, safe		
src/kernel/trace/trace_export.rs	complete	kernel/trace/trace_export.c	58	SHELL	over	15	P1,P2,P3	58 lines, 5 fns, safe		
src/kernel/trace/trace_fprobe.rs	complete	kernel/trace/trace_fprobe.c	35	SHELL	over	15	P1,P2,P3	35 lines, 2 fns, safe		
src/kernel/trace/trace_functions.rs	complete	kernel/trace/trace_functions.c	32	SHELL	over	15	P1,P2,P3	32 lines, 3 fns, safe		
src/kernel/trace/trace_functions_graph.rs	complete	kernel/trace/trace_functions_graph.c	30	SHELL	over	15	P1,P2,P3	30 lines, 3 fns, safe		
src/kernel/trace/trace_hwlat.rs	complete	kernel/trace/trace_hwlat.c	38	SHELL	over	15	P1,P2,P3	38 lines, 3 fns, safe		
src/kernel/trace/trace_irqsoff.rs	complete	kernel/trace/trace_irqsoff.c	33	SHELL	over	15	P1,P2,P3	33 lines, 3 fns, safe		
src/kernel/trace/trace_kdb.rs	complete	kernel/trace/trace_kdb.c	29	SHELL	over	15	P1,P2,P3	29 lines, 2 fns, safe		
src/kernel/trace/trace_kprobe.rs	complete	kernel/trace/trace_kprobe.c	63	SHELL	over	15	P1,P2,P3	63 lines, 4 fns, safe		
src/kernel/trace/trace_kprobe_selftest.rs	complete	kernel/trace/trace_kprobe_selftest.c	35	SHELL	over	15	P1,P2,P3	35 lines, 2 fns, safe		
src/kernel/trace/trace_mmiotrace.rs	complete	kernel/trace/trace_mmiotrace.c	46	SHELL	over	15	P1,P2,P3	46 lines, 3 fns, safe		
src/kernel/trace/trace_nop.rs	complete	kernel/trace/trace_nop.c	22	SHELL	over	15	P1,P2,P3	22 lines, 2 fns, safe		
src/kernel/trace/trace_osnoise.rs	complete	kernel/trace/trace_osnoise.c	39	SHELL	over	15	P1,P2,P3	39 lines, 3 fns, safe		
src/kernel/trace/trace_output.rs	complete	kernel/trace/trace_output.c	27	SHELL	over	15	P1,P2,P3	27 lines, 2 fns, safe		
src/kernel/trace/trace_pid.rs	complete	kernel/trace/trace_pid.c	32	NOSRC	over	0		C source claimed: kernel/trace/trace_pid.c does not exist		
src/kernel/trace/trace_preemptirq.rs	complete	kernel/trace/trace_preemptirq.c	44	SHELL	over	15	P1,P2,P3	44 lines, 5 fns, safe		
src/kernel/trace/trace_printk.rs	partial	kernel/trace/trace_printk.c	103	PARTIAL	ok	40	P3,P4,P6	103 lines, 6 fns, unsafe		
src/kernel/trace/trace_probe.rs	complete	kernel/trace/trace_probe.c	50	SHELL	over	15	P1,P2,P3	50 lines, 3 fns, safe		
src/kernel/trace/trace_recursion_record.rs	complete	kernel/trace/trace_recursion_record.c	31	SHELL	over	15	P1,P2,P3	31 lines, 3 fns, safe		
src/kernel/trace/trace_remote.rs	complete	kernel/trace/trace_remote.c	31	NOSRC	over	0		C source claimed: kernel/trace/trace_remote.c does not exist		
src/kernel/trace/trace_sched_switch.rs	complete	kernel/trace/trace_sched_switch.c	38	SHELL	over	15	P1,P2,P3	38 lines, 2 fns, safe		
src/kernel/trace/trace_sched_wakeup.rs	complete	kernel/trace/trace_sched_wakeup.c	31	SHELL	over	15	P1,P2,P3	31 lines, 2 fns, safe		
src/kernel/trace/trace_selftest_dynamic.rs	complete	kernel/trace/trace_selftest_dynamic.c	26	SHELL	over	15	P1,P2,P3	26 lines, 2 fns, safe		
src/kernel/trace/trace_seq.rs	complete	kernel/trace/trace_seq.c	306	PARTIAL	under	40	P3,P4,P6	306 lines, 15 fns, unsafe		
src/kernel/trace/trace_snapshot.rs	complete	kernel/trace/trace_snapshot.c	35	NOSRC	over	0		C source claimed: kernel/trace/trace_snapshot.c does not exist		
src/kernel/trace/trace_stack.rs	complete	kernel/trace/trace_stack.c	35	SHELL	over	15	P1,P2,P3	35 lines, 3 fns, safe		
src/kernel/trace/trace_stat.rs	complete	kernel/trace/trace_stat.c	40	SHELL	over	15	P1,P2,P3	40 lines, 3 fns, safe		
src/kernel/trace/trace_syscalls.rs	complete	kernel/trace/trace_syscalls.c	32	SHELL	over	15	P1,P2,P3	32 lines, 3 fns, safe		
src/kernel/trace/trace_uprobe.rs	complete	kernel/trace/trace_uprobe.c	63	SHELL	over	15	P1,P2,P3	63 lines, 4 fns, safe		
src/kernel/trace/tracepoint.rs	partial	kernel/trace	998	INDEX	over	0		Index/aggregator file		
src/kernel/trace/tracing_map.rs	complete	kernel/trace/tracing_map.c	69	SHELL	over	15	P1,P2,P3	69 lines, 6 fns, safe		
src/kernel/trace/undefsyms_base.rs	complete	kernel/trace/undefsyms_base.c	122	NOSRC	over	0		C source claimed: kernel/trace/undefsyms_base.c does not exist		
src/kernel/ucount.rs	complete	kernel/ucount.c	632	PARTIAL	under	40	P3,P4,P6	632 lines, 36 fns, unsafe		
src/kernel/up.rs	complete	kernel/up.c	122	PARTIAL	under	40	P3,P4,P6	122 lines, 7 fns, unsafe		
src/kernel/user.rs	complete	kernel/user.c	316	PARTIAL	under	40	P3,P4,P6	316 lines, 18 fns, unsafe		
src/kernel/user_namespace.rs	partial	kernel/user_namespace.c	346	PARTIAL	ok	40	P3,P4,P6	346 lines, 15 fns, unsafe		
src/kernel/user_return_notifier.rs	complete	kernel/user-return-notifier.c	72	SHELL	over	15	P1,P2,P3	72 lines, 6 fns, safe		
src/kernel/utsname.rs	complete	kernel/utsname.c	807	PARTIAL	under	40	P3,P4,P6	807 lines, 34 fns, unsafe		
src/kernel/wait.rs	partial	kernel	1655	INDEX	over	0		Index/aggregator file		
src/kernel/watchdog.rs	partial	kernel/watchdog.c	370	PARTIAL	ok	40	P3,P4,P6	370 lines, 26 fns, unsafe		
src/kernel/watchdog_buddy.rs	complete	kernel/watchdog_buddy.c	132	PARTIAL	over	35	P4,P5	132 lines, 10 fns, safe		
src/kernel/workqueue.rs	partial	kernel/workqueue.c	1065	PARTIAL	ok	40	P3,P4,P6	1065 lines, 41 fns, unsafe		
src/lib.rs	NONE	NONE	52	NOSRC	over	0		C source claimed: NONE does not exist		
src/lib/argv_split.rs	complete	lib/argv_split.c	239	PARTIAL	under	40	P3,P4,P6	239 lines, 18 fns, safe		
src/lib/ashldi3.rs	complete	lib/ashldi3.c	54	SHELL	over	15	P1,P2,P3	54 lines, 4 fns, safe		
src/lib/ashrdi3.rs	complete	lib/ashrdi3.c	55	SHELL	over	15	P1,P2,P3	55 lines, 4 fns, safe		
src/lib/asn1_decoder.rs	complete	lib/asn1_decoder.c	659	PARTIAL	under	40	P3,P4,P6	659 lines, 8 fns, unsafe		
src/lib/asn1_encoder.rs	complete	lib/asn1_encoder.c	445	PARTIAL	under	40	P3,P4,P6	445 lines, 11 fns, unsafe		
src/lib/atomic64_test.rs	complete	lib/atomic64_test.c	124	PARTIAL	over	25		124 lines, 5 fns, safe		
src/lib/audit.rs	complete	lib/audit.c	398	PARTIAL	over	25		398 lines, 5 fns, safe		
src/lib/base64.rs	complete	lib/base64.c	340	FULL	ok	95	P4,P5,P3	Complete base64 encode/decode with 3 alphabets. Rust adds safe slice interfaces alongside C FFI wrappers. decode_byte() replaces macro-based reverse table with runtime function.		Const tables replaced by simple pattern match; Option<usize> replaces errno returns.
src/lib/bcd.rs	complete	lib/bcd.c	132	FULL	ok	100	P4,P5,P1	Perfect translation of binary-coded decimal helpers. Provides const versions for compile-time use. Tests check C source strings (P7).		Const fn versions enable compile-time computation. Safe wrappers beside C FFI.
src/lib/bitmap.rs	partial	lib/bitmap.c	451	PARTIAL	ok	39	P4,P6,P11	Implements 12/31 exported bitmap functions. Missing complement, shift, remap, bitremap, weight_and/andnot. Pointer arithmetic retained from C; guard on null pointers.	Silent subset: claims complete but covers only 39% of C's exported API.	
src/lib/bitrev.rs	complete	lib/bitrev.c	86	FULL	ok	100	P5,P3	Bit reversal with compile-time table generation via const functions. bitrev8/16/32 helpers. Tests verify table contents match C.		Const functions replace static initialization; table built at compile time.
src/lib/bsearch.rs	complete	lib/bsearch.c	137	FULL	ok	100	P4,P5	Generic safe bsearch_by() with Ordering + unsafe C FFI wrapper. Error cases handled via Option/null pointer consistently. Clean separation of safe/unsafe.		bsearch_by generic over K,T eliminates void* casts in caller; Result type safety.
src/lib/bucket_locks.rs	complete	lib/bucket_locks.c	120	FULL	ok	100	P4,P1	Bucket lock initialization and hash helpers. Pure logic translated cleanly. Test assertions on C source strings (P7).		Uses u64 instead of u32 in one function for integer widening—improves overflow safety.
src/lib/bust_spinlocks.rs	complete	lib/bust_spinlocks.c	76	FULL	ok	100	P4	Spinlock debugging hook. Single function translated faithfully. No unsafe code needed. Simple C stubs with no kernel integration.	Stub functionality: just a print/counter update, not real spinlock prevention.	
src/lib/check_signature.rs	complete	lib/check_signature.c	81	FULL	ok	100	P4,P5	Signature blob checking and parsing. Uses Result instead of errno. Careful pointer validation for untrusted data.		Match expressions replace C's switch on byte values; cleaner error paths.
src/lib/checksum.rs	complete	lib/checksum.c	358	FULL	ok	95	P4,P5,P3	Generic checksum and CRC16/CCITT helpers. Large table-driven implementation. Computes tables via const functions where C uses static init. 21 functions across checksums.		Const functions compute CRC tables; iterator patterns replace manual loops.
src/lib/clz_ctz.rs	complete	lib/clz_ctz.c	85	FULL	ok	100	P5,P3	Count leading/trailing zeros. Pure math with no unsafe. Delegates to intrinsics (leading_zeros, trailing_zeros). Better than C's ifdef-heavy arch code.		Rust intrinsics replace arch-specific C macros elegantly.
src/lib/clz_tab.rs	complete	lib/clz_tab.c	43	CONSTS	ok	15	P1	Static lookup table for CLZ. 256-byte table. One exported symbol. Pure data, no logic.	Only the data; actual CLZ functions elsewhere. Parity is surface-level (table only).	
src/lib/cmdline.rs	complete	lib/cmdline.c	446	FULL	ok	100	P4,P6	Kernel command-line parser. Exports 4 functions: get_option, get_options, memparse, next_arg. Heavy pointer arithmetic and unsafe (98 unsafe lines). Handles quoted args, ranges, unit suffixes.	Deep unsafe nesting; manual pointer-chasing hard to verify against C; goto-like loop patterns (P6 carryover).	
src/lib/cmpdi2.rs	complete	lib/cmpdi2.c	70	FULL	ok	100	P3,P5	64-bit signed compare helper for architectures without native 64-bit ops. Pure arithmetic, no unsafe. Decomposes 64-bit comparison into 32-bit parts.		Idiomatic use of if/else replaces C's ternary operators.
src/lib/cmpxchg_emu.rs	complete	lib/cmpxchg-emu.c	83	FULL	ok	100	P4,P6	Compare-exchange emulation using spinlocks. Wraps cmpxchg_emu_u6/u32/u64. Retains C-style spinlock patterns and raw pointer handling. Tests check C source strings.	Spinlock code carries C's manual lock acquire/release patterns; not Rust-idiomatic.	
src/lib/compat_audit.rs	complete	lib/compat_audit.c	239	SHELL	under	8	P1,P7	Audit compatibility helpers. 68 const strings defining audit syscall names/codes; 2 exported functions. Tests only assert on C source strings, no behavior verification. No actual audit logic.	Over-claims complete. Actually just a data mapping layer, no syscall integration or validation.	
src/lib/crc/arm64/crc64_neon_inner.rs	complete	lib/crc/crc64-neon.c	77	FULL	over	0	P10	Claimed C source vendor/linux/lib/crc/crc64-neon.c does not exist in vendor tree. File builds a manual CRC64 table using nested loops. Orphaned: no C counterpart.	Hallucinated C reference. Parity claim is meaningless; source is lost or renamed.	
src/lib/crc/arm64/mod.rs	partial	lib/crc/arm64	5	INDEX	ok	0		Directory index file. Re-exports arm64 CRC NEON module. 5 lines. 		
src/lib/crc/crc16.rs	complete	lib/crc/crc16.c	89	FULL	ok	100	P4,P5	CRC16 polynomials CCITT and DNP. 6 functions exported. Computes polynomial tables via const functions.		Const table generation replaces static init. Clean separation of poly variants.
src/lib/crc/crc32_main.rs	complete	lib/crc/crc32-main.c	116	FULL	ok	100	P4,P5	Main CRC32 algorithms (Castagnoli, Generic). 6 functions, 116 lines. Uses const table generation. Tests verify C source contains expected export symbols.		Leverages const for table generation; iterator patterns in loops.
src/lib/crc/crc4.rs	complete	lib/crc/crc4.c	68	FULL	ok	100	P4,P3	CRC4 ITU polynomials. 3 functions. Pure lookup-table-based CRC. Compact and faithful to C.		Simple const table, direct translation.
src/lib/crc/crc64_main.rs	complete	lib/crc/crc64-main.c	120	FULL	ok	100	P4,P5	CRC64 (ECMA, ROCKSOFT). 5 functions. Const table generation. Mirrors C's approach with Rust idioms.		Parallel ECMA/ROCKSOFT implementations; const functions organize logic.
src/lib/crc/crc7.rs	complete	lib/crc/crc7.c	87	FULL	ok	100	P4,P5	CRC7 JEON. 6 functions. Lookup-table CRC. Const init replaces C static.		Compact polynomial implementation.
src/lib/crc/crc8.rs	complete	lib/crc/crc8.c	132	FULL	ok	100	P4,P5	CRC8 (SAE, EBU, ROHC, I-CODE, ITU). 6 functions covering multiple polynomials. Const tables. Tests verify EXPORT_SYMBOL presence.		Multiple CRC8 variants unified in single file.
src/lib/crc/crc_ccitt.rs	complete	lib/crc/crc-ccitt.c	104	FULL	ok	100	P4,P5	CRC-CCITT variants (0x1D0F, 0xFFFF init). 7 functions. Const table generation, faithful C translation.		Generic table lookup with variant handling.
src/lib/crc/crc_itu_t.rs	complete	lib/crc/crc-itu-t.c	101	FULL	ok	100	P4,P5	CRC ITU-T. 7 functions. Standard polynomial 0x0107. Const table, clean Rust.		Compact single-polynomial implementation.
src/lib/crc/crc_t10dif_main.rs	complete	lib/crc/crc-t10dif-main.c	92	FULL	ok	100	P4,P5	CRC T10DIF (SCSI). 5 functions. Standard polynomial. Const table. Tests check EXPORT_SYMBOL and C struct presence.		Clean polynomial definition and update logic.
src/lib/crc/gen_crc32table.rs	complete	lib/crc/gen_crc32table.c	230	FULL	ok	95	P4,P5	Generate CRC32 tables for given poly. 9 functions, 230 lines. Accepts Castagnoli, Generic, MPEG2 polys. Computes tables at build time via const functions.		Const function-based table generation replaces C's inline static init loops.
src/lib/crc/gen_crc64table.rs	complete	lib/crc/gen_crc64table.c	84	FULL	ok	100	P4,P5	Generate CRC64 tables. 3 functions, 84 lines. Mirrors gen_crc32table pattern. Const table building.		Symmetrical design with CRC32 generator; const functions.
src/lib/crc/mod.rs	partial	lib/crc	30	INDEX	ok	0		CRC module index. Re-exports all CRC implementations. 30 lines. Contains test module re-export.		
src/lib/crc/riscv/crc16_msb.rs	complete	lib/crc/riscv/crc16_msb.c	30	FULL	ok	100	P4,P3	RISC-V CRC16 MSB. 1 function, 30 lines. Inline implementation of MSB variant. Compact pure logic.		Arch-specific, direct translation.
src/lib/crc/riscv/crc32_lsb.rs	complete	lib/crc/riscv/crc32_lsb.c	30	FULL	ok	100	P4,P3	RISC-V CRC32 LSB. 1 function, 30 lines. Pure bitwise operations, no tables.		Simple loop-based CRC without lookup overhead.
src/lib/crc/riscv/crc32_msb.rs	complete	lib/crc/riscv/crc32_msb.c	30	FULL	ok	100	P4,P3	RISC-V CRC32 MSB. 1 function, 30 lines. Mirrors LSB variant with MSB bit ordering.		Clear parametrization of MSB vs LSB.
src/lib/crc/riscv/crc64_lsb.rs	complete	lib/crc/riscv/crc64_lsb.c	30	FULL	ok	100	P4,P3	RISC-V CRC64 LSB. 1 function, 30 lines. 64-bit CRC without table lookup.		Efficient loop-based implementation.
src/lib/crc/riscv/crc64_msb.rs	complete	lib/crc/riscv/crc64_msb.c	30	FULL	ok	100	P4,P3	RISC-V CRC64 MSB. 1 function, 30 lines. 64-bit MSB variant.		Consistent architecture-specific variant naming.
src/lib/crc/riscv/mod.rs	complete	lib/crc/riscv	300	FULL	ok	100	P4	RISC-V CRC module (300 lines). Aggregates all RISC-V CRC variants. 2 exported functions for register. Contains tests.		Well-organized arch-specific submodule.
src/lib/crc/tests/crc_kunit.rs	complete	lib/crc/tests/crc_kunit.c	182	FULL	ok	90	P4,P7	CRC kunit test translation. 4 functions, 182 lines. Tests CRC outputs against known vectors. Verifies C source contains test definitions (P7 pattern).		Behavioral tests alongside source-text assertions.
src/lib/crc/tests/mod.rs	complete	lib/crc/tests	5	INDEX	ok	0		Test module index. 5 lines. Re-exports test submodules.		
src/lib/crypto/aes.rs	complete	lib/crypto/aes.c	653	FULL	ok	100	P4,P5,P3	AES key schedule and cipher. 653 lines, 31 functions. Complete key expansion (128/192/256-bit), encrypt/decrypt operations. Uses const functions to generate S-box tables at compile time. No dynamic allocation.		Const functions replace static table initialization; pure logic extraction eliminates C's macro confusion.
src/lib/crypto/aescfb.rs	complete	lib/crypto/aescfb.c	368	FULL	ok	100	P4,P5	AES CFB mode. 12 functions, 368 lines. Implements encrypt/decrypt in CFB8/CFB128 variants. Wraps AES core. Const table generation for mode-specific data.		Mode variants cleanly factored; const blocks for specialized CFB operations.
src/lib/crypto/aesgcm.rs	complete	lib/crypto/aesgcm.c	481	FULL	ok	100	P4,P5,P3	AES-GCM authenticated encryption. 15 functions, 481 lines. Full AEAD implementation with ghash polynomial. Const table generation. No heap allocation.		Ghash field arithmetic via const functions; clean separation of GCM phases (init/update/final).
src/lib/crypto/arc4.rs	complete	lib/crypto/arc4.c	158	FULL	ok	100	P4,P5	RC4/ARC4 stream cipher (deprecated but exported). 7 functions, 158 lines. Key setup, stream generation, optional discard. Pure logic.		Safe wrapper around state manipulation; export symbol registration.
src/lib/crypto/blake2b.rs	complete	lib/crypto/blake2b.c	335	FULL	ok	100	P4,P5	BLAKE2b hash. 15 functions, 335 lines. Full compression function, hash state, initialization, finalization. Const G-function for round. Const table generation for IV.		Const functions for compression rounds; bit-rotation operations idiomatic.
src/lib/crypto/blake2s.rs	complete	lib/crypto/blake2s.c	324	FULL	ok	100	P4,P5	BLAKE2s hash (32-bit). 15 functions, 324 lines. Mirrors BLAKE2b with 32-bit state. Const round functions and IV tables.		Parallel structure with BLAKE2b; const functions organize rounds.
src/lib/crypto/chacha.rs	complete	lib/crypto/chacha.c	196	FULL	ok	100	P4,P5	ChaCha20 stream cipher. 11 functions, 196 lines. Implements quarter-round, full block, key setup. Const functions for round logic. No table lookup.		Quarter-round extracted as const function; clean pipeline of 20 rounds.
src/lib/crypto/chacha20poly1305.rs	complete	lib/crypto/chacha20poly1305.c	988	FULL	ok	100	P4,P5,P3	ChaCha20-Poly1305 AEAD. 37 functions, 988 lines. Full RFC 7539 implementation. Combines ChaCha20 + Poly1305 with proper associated-data handling. Constant-time poly comparison. Clean state machines.		Composition of ChaCha20 and Poly1305 into AEAD; Result types for validation; owned/borrowed variants.
src/lib/crypto/chacha_block_generic.rs	complete	lib/crypto/chacha-block-generic.c	162	FULL	ok	100	P4,P5	Generic ChaCha20 block cipher (non-SIMD). 7 functions, 162 lines. Portable block transformation. Const quarter-round function.		Portable fallback for SIMD-less platforms; const functions for round logic.
src/lib/crypto/curve25519.rs	complete	lib/crypto/curve25519.c	428	FULL	ok	100	P4,P5,P3	Curve25519 elliptic curve. 23 functions, 428 lines. Montgomery ladder implementation, field arithmetic (mul/sqr/cswap). Constant-time operations. No tables, pure arithmetic.		Constant-time field ops via branchless cswap; Montgomery ladder extraction as standalone function.
src/lib/crypto/gf128mul.rs	complete	lib/crypto/gf128mul.c	410	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/hash_info.rs	complete	lib/crypto/hash_info.c	131	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/md5.rs	complete	lib/crypto/md5.c	630	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/memneq.rs	complete	lib/crypto/memneq.c	129	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mod.rs	partial	lib/crypto	53	INDEX	ok	0		Module aggregator/index file		
src/lib/crypto/mpi/generic_mpih_add1.rs	complete	lib/crypto/mpi/generic_mpih-add1.c	78	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/generic_mpih_lshift.rs	complete	lib/crypto/mpi/generic_mpih-lshift.c	104	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/generic_mpih_mul1.rs	complete	lib/crypto/mpi/generic_mpih-mul1.c	77	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/generic_mpih_mul2.rs	complete	lib/crypto/mpi/generic_mpih-mul2.c	83	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/generic_mpih_mul3.rs	complete	lib/crypto/mpi/generic_mpih-mul3.c	85	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/generic_mpih_rshift.rs	complete	lib/crypto/mpi/generic_mpih-rshift.c	104	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/generic_mpih_sub1.rs	complete	lib/crypto/mpi/generic_mpih-sub1.c	83	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/mod.rs	partial	lib/crypto/mpi	24	INDEX	ok	0		Module aggregator/index file		
src/lib/crypto/mpi/mpi_bit.rs	complete	lib/crypto/mpi/mpi-bit.c	235	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/mpi_cmp.rs	complete	lib/crypto/mpi/mpi-cmp.c	149	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/mpi_mod.rs	complete	lib/crypto/mpi/mpi-mod.c	28	INDEX	ok	0		Module aggregator/index file		
src/lib/crypto/mpi/mpi_mul.rs	complete	lib/crypto/mpi/mpi-mul.c	229	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/mpi_sub_ui.rs	complete	lib/crypto/mpi/mpi-sub-ui.c	113	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/mpi/mpih_cmp.rs	complete	lib/crypto/mpi/mpih-cmp.c	74	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/nh.rs	complete	lib/crypto/nh.c	140	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/poly1305.rs	complete	lib/crypto/poly1305.c	506	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/sha1.rs	complete	lib/crypto/sha1.c	562	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/sha256.rs	complete	lib/crypto/sha256.c	1068	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/sha512.rs	complete	lib/crypto/sha512.c	988	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/simd.rs	complete	lib/crypto/simd.c	28	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/sm3.rs	complete	lib/crypto/sm3.c	452	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/crypto/tests/blake2b_kunit.rs	complete	lib/crypto/tests/blake2b_kunit.c	63	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/blake2s_kunit.rs	complete	lib/crypto/tests/blake2s_kunit.c	63	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/md5_kunit.rs	complete	lib/crypto/tests/md5_kunit.c	36	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/mod.rs	complete	lib/crypto/tests	16	INDEX	ok	0		Module aggregator/index file		
src/lib/crypto/tests/nh_kunit.rs	complete	lib/crypto/tests/nh_kunit.c	78	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/poly1305_kunit.rs	complete	lib/crypto/tests/poly1305_kunit.c	63	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/sha1_kunit.rs	complete	lib/crypto/tests/sha1_kunit.c	36	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/sha224_kunit.rs	complete	lib/crypto/tests/sha224_kunit.c	36	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/sha256_kunit.rs	complete	lib/crypto/tests/sha256_kunit.c	72	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/sha384_kunit.rs	complete	lib/crypto/tests/sha384_kunit.c	36	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/sha3_kunit.rs	complete	lib/crypto/tests/sha3_kunit.c	93	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/sha512_kunit.rs	complete	lib/crypto/tests/sha512_kunit.c	36	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/tests/sm3_kunit.rs	complete	lib/crypto/tests/sm3_kunit.c	46	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/crypto/utils.rs	complete	lib/crypto/utils.c	276	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/ctype.rs	complete	lib/ctype.c	128	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/debug_info.rs	complete	lib/debug_info.c	44	CONSTS	over	20	P1,P2	Constants and data tables only		
src/lib/debug_locks.rs	complete	lib/debug_locks.c	108	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/dec_and_lock.rs	complete	lib/dec_and_lock.c	359	FULL	ok	85	P4,P5	Algorithm implementation with Rust idioms		Safe wrappers; idiomatic use of slice/struct patterns
src/lib/decompress.rs	complete	lib/decompress.c	89	CONSTS	over	20	P1,P2	Constants and data tables only		
